Episode 1 Step 25: Training Loss nan, Return 9.0
Episode 423 Step 487: Training Loss 0.5836732983589172, Return 437.0
Episode 424 Step 423: Training Loss 0.6277346014976501, Return 434.0
Episode 425 Step 433: Training Loss 0.6130903959274292, Return 500.0
Episode 426 Step 448: Training Loss 0.4814600944519043, Return 500.0
Episode 427 Step 498: Training Loss 0.7391127347946167, Return 500.0
Episode 428 Step 500: Training Loss 0.5159046649932861, Return 500.0
Episode 429 Step 482: Training Loss 0.5021607279777527, Return 493.0
Episode 430 Step 500: Training Loss 0.4846010208129883, Return 500.0
Episode 431 Step 485: Training Loss 0.61434406042099, Return 478.0
Episode 432 Step 455: Training Loss 0.48456689715385437, Return 362.0
Episode 433 Step 472: Training Loss 0.5248131155967712, Return 430.0
Episode 434 Step 500: Training Loss 0.5393383502960205, Return 451.0
Episode 435 Step 486: Training Loss 0.45323100686073303, Return 497.0
Episode 436 Step 500: Training Loss 0.39647212624549866, Return 271.0
Episode 437 Step 455: Training Loss 0.3926626443862915, Return 497.0
Episode 438 Step 475: Training Loss 0.43655404448509216, Return 500.0
Episode 439 Step 479: Training Loss 0.43856215476989746, Return 413.0
Episode 440 Step 497: Training Loss 0.36980536580085754, Return 500.0
Episode 441 Step 500: Training Loss 0.32354554533958435, Return 500.0
Episode 442 Step 457: Training Loss 0.43606406450271606, Return 500.0
Episode 443 Step 499: Training Loss 0.39218446612358093, Return 484.0
Episode 444 Step 500: Training Loss 0.4063998758792877, Return 443.0
Episode 445 Step 494: Training Loss 0.4316716492176056, Return 500.0
Episode 446 Step 500: Training Loss 0.3648837208747864, Return 479.0
Episode 447 Step 490: Training Loss 0.4620969593524933, Return 298.0
Episode 448 Step 463: Training Loss 0.4253912568092346, Return 445.0
Episode 449 Step 473: Training Loss 0.3138163089752197, Return 496.0
Episode 450 Step 500: Training Loss 0.27898502349853516, Return 483.0
Episode 451 Step 256: Training Loss 0.37052109837532043, Return 491.0
Episode 452 Step 478: Training Loss 0.42458799481391907, Return 500.0
Episode 453 Step 481: Training Loss 0.3134269714355469, Return 500.0
Episode 454 Step 489: Training Loss 0.30981335043907166, Return 500.0
Episode 455 Step 459: Training Loss 0.32559508085250854, Return 427.0
Episode 456 Step 453: Training Loss 0.41488176584243774, Return 500.0
Episode 457 Step 239: Training Loss 0.2643166780471802, Return 477.0
Episode 458 Step 250: Training Loss 0.3605656921863556, Return 452.0
Episode 459 Step 500: Training Loss 0.3511219918727875, Return 282.0
Episode 460 Step 260: Training Loss 0.36496901512145996, Return 500.0
Episode 461 Step 500: Training Loss 0.3376084864139557, Return 500.0
Episode 462 Step 359: Training Loss 0.2696976363658905, Return 500.0
Episode 463 Step 259: Training Loss 0.2652771770954132, Return 222.0
Episode 464 Step 466: Training Loss 0.277617871761322, Return 500.0
Episode 465 Step 500: Training Loss 0.4738540053367615, Return 356.0
Episode 466 Step 499: Training Loss 0.3124886155128479, Return 495.0
Episode 467 Step 500: Training Loss 0.35890763998031616, Return 500.0
Episode 468 Step 500: Training Loss 0.37666603922843933, Return 204.0
Episode 469 Step 289: Training Loss 0.4054810702800751, Return 494.0
Episode 470 Step 500: Training Loss 0.5524179339408875, Return 445.0
Episode 471 Step 464: Training Loss 0.43912509083747864, Return 487.0
Episode 472 Step 488: Training Loss 0.4749315679073334, Return 208.0
Episode 473 Step 500: Training Loss 0.3403714597225189, Return 500.0
Episode 474 Step 500: Training Loss 0.6246520280838013, Return 500.0
Episode 475 Step 490: Training Loss 0.5686283111572266, Return 500.0
Episode 476 Step 500: Training Loss 0.6004864573478699, Return 208.0
Episode 477 Step 201: Training Loss 0.5444282293319702, Return 500.0
Episode 478 Step 500: Training Loss 0.4252508580684662, Return 474.0
Episode 479 Step 500: Training Loss 0.4692530333995819, Return 487.0
Episode 480 Step 500: Training Loss 0.43028268218040466, Return 500.0
Episode 481 Step 248: Training Loss 0.5134784579277039, Return 488.0
Episode 482 Step 500: Training Loss 0.5789849758148193, Return 500.0
Episode 483 Step 500: Training Loss 0.6575960516929626, Return 335.0
Episode 484 Step 500: Training Loss 0.6387691497802734, Return 500.0
Episode 485 Step 500: Training Loss 0.6415025591850281, Return 484.0
Episode 486 Step 500: Training Loss 0.5521893501281738, Return 500.0
Episode 487 Step 500: Training Loss 1.042602777481079, Return 471.0
Episode 488 Step 500: Training Loss 0.8707892298698425, Return 500.0
Episode 489 Step 500: Training Loss 0.931343674659729, Return 500.0
Episode 490 Step 500: Training Loss 0.8026211261749268, Return 468.0
Episode 491 Step 239: Training Loss 1.009614109992981, Return 471.0
Episode 492 Step 500: Training Loss 0.9320741295814514, Return 500.0
Episode 493 Step 500: Training Loss 0.9077478051185608, Return 500.0
Episode 494 Step 500: Training Loss 1.2331410646438599, Return 500.0
Episode 495 Step 500: Training Loss 1.2733632326126099, Return 500.0
Episode 496 Step 500: Training Loss 1.3568347692489624, Return 500.0
Episode 497 Step 500: Training Loss 1.432108759880066, Return 500.0
Episode 498 Step 500: Training Loss 1.6541913747787476, Return 500.0
Episode 499 Step 500: Training Loss 1.46147620677948, Return 500.0
Episode 500 Step 500: Training Loss 1.8060414791107178, Return 500.0
Episode 501 Step 500: Training Loss 1.1527918577194214, Return 500.0
Episode 502 Step 497: Training Loss 2.038088321685791, Return 500.0
Episode 503 Step 500: Training Loss 1.7852840423583984, Return 500.0
Episode 504 Step 500: Training Loss 1.4672361612319946, Return 500.0
Episode 505 Step 500: Training Loss 1.8723440170288086, Return 500.0
Episode 506 Step 500: Training Loss 1.435461163520813, Return 500.0
Episode 507 Step 500: Training Loss 2.186082124710083, Return 500.0
Episode 508 Step 500: Training Loss 1.997896671295166, Return 500.0
Episode 509 Step 500: Training Loss 1.8939751386642456, Return 254.0
Episode 510 Step 500: Training Loss 2.1501762866973877, Return 500.0
Episode 511 Step 500: Training Loss 2.3400192260742188, Return 500.0
Episode 512 Step 500: Training Loss 2.445484161376953, Return 386.0
Episode 513 Step 500: Training Loss 2.4140796661376953, Return 430.0
Episode 514 Step 500: Training Loss 2.9270379543304443, Return 362.0
Episode 515 Step 500: Training Loss 2.883122444152832, Return 500.0
Episode 516 Step 500: Training Loss 2.8451344966888428, Return 500.0
Episode 517 Step 500: Training Loss 3.302455186843872, Return 500.0
Episode 518 Step 500: Training Loss 2.983445167541504, Return 221.0
Episode 519 Step 500: Training Loss 3.1658027172088623, Return 500.0
Episode 520 Step 500: Training Loss 2.8623573780059814, Return 500.0
Episode 521 Step 500: Training Loss 3.325439691543579, Return 500.0
Episode 522 Step 500: Training Loss 3.3974273204803467, Return 500.0
Episode 523 Step 500: Training Loss 4.423711776733398, Return 500.0
Episode 524 Step 500: Training Loss 4.139889717102051, Return 500.0
Episode 525 Step 500: Training Loss 4.845803737640381, Return 500.0
Episode 526 Step 500: Training Loss 5.137305736541748, Return 500.0
Episode 527 Step 500: Training Loss 4.811461925506592, Return 500.0
Episode 528 Step 500: Training Loss 5.472985744476318, Return 500.0
Episode 529 Step 500: Training Loss 4.927525520324707, Return 309.0
Episode 530 Step 500: Training Loss 5.029747009277344, Return 345.0
Episode 531 Step 500: Training Loss 4.503385543823242, Return 500.0
Episode 532 Step 500: Training Loss 5.703125476837158, Return 500.0
Episode 533 Step 500: Training Loss 4.499156951904297, Return 273.0
Episode 534 Step 500: Training Loss 4.944794178009033, Return 500.0
Episode 535 Step 500: Training Loss 6.035013675689697, Return 291.0
Episode 536 Step 500: Training Loss 6.337765693664551, Return 500.0
Episode 537 Step 500: Training Loss 6.232050895690918, Return 500.0
Episode 538 Step 500: Training Loss 6.051166534423828, Return 500.0
Episode 539 Step 500: Training Loss 6.122159957885742, Return 500.0
Episode 540 Step 500: Training Loss 6.474498271942139, Return 500.0
Episode 541 Step 500: Training Loss 6.137058258056641, Return 291.0
Episode 542 Step 304: Training Loss 6.648308277130127, Return 491.0
Episode 543 Step 500: Training Loss 6.528192043304443, Return 500.0
Episode 544 Step 500: Training Loss 6.1751933097839355, Return 500.0
Episode 545 Step 500: Training Loss 5.405631065368652, Return 500.0
Episode 546 Step 500: Training Loss 6.071686744689941, Return 216.0
Episode 547 Step 278: Training Loss 6.018740653991699, Return 500.0
Episode 548 Step 500: Training Loss 5.665625095367432, Return 235.0
Episode 549 Step 305: Training Loss 6.862948894500732, Return 500.0
Episode 550 Step 500: Training Loss 5.749626159667969, Return 500.0
Episode 551 Step 500: Training Loss 4.488607883453369, Return 500.0
Episode 552 Step 500: Training Loss 5.323664665222168, Return 500.0
Episode 553 Step 500: Training Loss 6.143172740936279, Return 500.0
Episode 554 Step 500: Training Loss 6.703594207763672, Return 473.0
Episode 555 Step 500: Training Loss 6.641797065734863, Return 500.0
Episode 556 Step 500: Training Loss 4.719200611114502, Return 500.0
Episode 557 Step 500: Training Loss 5.352846622467041, Return 500.0
Episode 558 Step 500: Training Loss 4.473247051239014, Return 434.0
Episode 559 Step 500: Training Loss 5.689202308654785, Return 500.0
Episode 560 Step 500: Training Loss 6.742039203643799, Return 440.0
Episode 561 Step 500: Training Loss 4.900869369506836, Return 447.0
Episode 562 Step 500: Training Loss 5.634349346160889, Return 500.0
Episode 563 Step 500: Training Loss 5.94014835357666, Return 500.0
Episode 564 Step 500: Training Loss 4.148188591003418, Return 500.0
Episode 565 Step 500: Training Loss 4.792379379272461, Return 396.0
Episode 566 Step 500: Training Loss 5.128784656524658, Return 500.0
Episode 567 Step 500: Training Loss 4.17100715637207, Return 455.0
Episode 568 Step 500: Training Loss 4.123210430145264, Return 500.0
Episode 569 Step 500: Training Loss 5.186898231506348, Return 500.0
Episode 570 Step 500: Training Loss 4.502681732177734, Return 500.0
Episode 571 Step 500: Training Loss 4.185029983520508, Return 500.0
Episode 572 Step 500: Training Loss 4.093311309814453, Return 500.0
Episode 573 Step 500: Training Loss 4.043985366821289, Return 500.0
Episode 574 Step 500: Training Loss 4.079350471496582, Return 500.0
Episode 575 Step 500: Training Loss 4.099215030670166, Return 500.0
Episode 576 Step 500: Training Loss 3.1664998531341553, Return 500.0
Episode 577 Step 500: Training Loss 4.328401565551758, Return 487.0
Episode 578 Step 500: Training Loss 3.6812684535980225, Return 500.0
Episode 579 Step 500: Training Loss 3.593503952026367, Return 490.0
Episode 580 Step 500: Training Loss 3.4022884368896484, Return 500.0
Episode 581 Step 500: Training Loss 3.8777427673339844, Return 462.0
Episode 582 Step 500: Training Loss 3.5997347831726074, Return 500.0
Episode 583 Step 500: Training Loss 3.128142833709717, Return 494.0
Episode 584 Step 500: Training Loss 2.884951591491699, Return 500.0
Episode 585 Step 500: Training Loss 3.738333225250244, Return 500.0
Episode 586 Step 500: Training Loss 2.864828586578369, Return 500.0
Episode 587 Step 500: Training Loss 3.3415749073028564, Return 495.0
Episode 588 Step 500: Training Loss 3.7001821994781494, Return 500.0
Episode 589 Step 500: Training Loss 3.013568639755249, Return 434.0
Episode 590 Step 500: Training Loss 3.124971389770508, Return 500.0
Episode 591 Step 500: Training Loss 3.225719690322876, Return 500.0
Episode 592 Step 500: Training Loss 2.9428420066833496, Return 500.0
Episode 593 Step 500: Training Loss 3.4045891761779785, Return 500.0
Episode 594 Step 500: Training Loss 3.5929152965545654, Return 500.0
Episode 595 Step 500: Training Loss 3.503293514251709, Return 500.0
Episode 600 Step 500: Training Loss 2.8647208213806152, Return 500.0
训练过程图像已保存至./train log/training process 2024-11-29 14-15-30.png
